
------------------------------------

Generating Certain Rules using LERS

------------------------------------

Loop 1:
--------------------------

Marked Values:

Certain Rules:
None

Possible Rules:
[maintvhigh] -> doors4 [Support: 108, Confidence: 25%]
[safetylow] -> doors4 [Support: 144, Confidence: 25%]
[classValueunacc] -> doors4 [Support: 292, Confidence: 24%]
[classValueacc] -> doors4 [Support: 102, Confidence: 26%]
[buyingvhigh] -> doors4 [Support: 108, Confidence: 25%]
[personsmore] -> doors4 [Support: 144, Confidence: 25%]
[classValuevgood] -> doors4 [Support: 20, Confidence: 30%]
[buyinghigh] -> doors4 [Support: 108, Confidence: 25%]
[lug_bootsmall] -> doors4 [Support: 144, Confidence: 25%]
[buyinglow] -> doors4 [Support: 108, Confidence: 25%]
[lug_bootbig] -> doors4 [Support: 144, Confidence: 25%]
[mainthigh] -> doors4 [Support: 108, Confidence: 25%]
[maintlow] -> doors4 [Support: 108, Confidence: 25%]
[buyingmed] -> doors4 [Support: 108, Confidence: 25%]
[safetyhigh] -> doors4 [Support: 144, Confidence: 25%]
[persons2] -> doors4 [Support: 144, Confidence: 25%]
[safetymed] -> doors4 [Support: 144, Confidence: 25%]
[classValuegood] -> doors4 [Support: 18, Confidence: 26%]
[lug_bootmed] -> doors4 [Support: 144, Confidence: 25%]
[maintmed] -> doors4 [Support: 108, Confidence: 25%]
[persons4] -> doors4 [Support: 144, Confidence: 25%]

Loop 2:
--------------------------

Marked Values:

Certain Rules:
None

Possible Rules:
[safetylow, maintmed] -> doors4 [Support: 36, Confidence: 25%]
[safetyhigh, classValueunacc, buyingvhigh, lug_bootbig, persons2] -> doors4 [Support: 4, Confidence: 25%]
[mainthigh, buyinglow, lug_bootmed, personsmore, classValuevgood] -> doors4 [Support: 1, Confidence: 33%]
[mainthigh, classValueacc, buyingmed, lug_bootsmall, personsmore] -> doors4 [Support: 1, Confidence: 33%]
[maintvhigh, safetylow, buyingmed, classValuegood, lug_bootbig] -> doors4 [Support: 0, Confidence: 0%]
[maintlow, classValueunacc, buyingmed, persons4, lug_bootbig] -> doors4 [Support: 1, Confidence: 25%]
[safetyhigh, lug_bootmed, personsmore, maintmed, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[safetyhigh, lug_bootsmall, maintmed, persons4, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[buyinglow, maintlow, safetymed, persons4, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[safetylow, classValueunacc, lug_bootsmall, personsmore, buyinghigh] -> doors4 [Support: 4, Confidence: 25%]
[buyinglow, classValueacc, lug_bootsmall, safetymed, persons2] -> doors4 [Support: 0, Confidence: 0%]
[classValueunacc, safetymed, personsmore, lug_bootbig, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[buyinglow, classValueacc, lug_bootsmall, safetymed, persons4] -> doors4 [Support: 3, Confidence: 25%]
[buyinglow, maintlow, lug_bootmed, persons4, classValuevgood] -> doors4 [Support: 1, Confidence: 50%]
[safetyhigh, maintlow, buyingmed, lug_bootbig, classValuevgood] -> doors4 [Support: 2, Confidence: 25%]
[classValueunacc, lug_bootsmall, maintmed, persons2, buyinghigh] -> doors4 [Support: 3, Confidence: 25%]
[mainthigh, classValueunacc, safetymed, personsmore, buyinghigh] -> doors4 [Support: 1, Confidence: 20%]
[safetylow, maintlow, lug_bootsmall, persons2, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[safetylow, personsmore, maintmed, lug_bootbig, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[classValueunacc, safetymed, buyingvhigh, persons2, lug_bootbig] -> doors4 [Support: 4, Confidence: 25%]
[safetylow, maintlow, classValueacc, lug_bootsmall, buyingvhigh] -> doors4 [Support: 0, Confidence: 0%]
[maintvhigh, safetylow, classValuegood, buyingvhigh, lug_bootbig] -> doors4 [Support: 0, Confidence: 0%]
[safetyhigh, buyinglow, maintlow, lug_bootmed, classValuevgood] -> doors4 [Support: 2, Confidence: 40%]
[safetylow, maintlow, classValueunacc, buyingvhigh, lug_bootbig] -> doors4 [Support: 3, Confidence: 25%]
[maintvhigh, safetymed, lug_bootsmall, buyingvhigh, persons2] -> doors4 [Support: 1, Confidence: 25%]
[buyingmed, safetymed, lug_bootmed, personsmore, maintmed] -> doors4 [Support: 1, Confidence: 25%]
[buyinglow, classValuegood, safetymed, maintmed, persons2] -> doors4 [Support: 0, Confidence: 0%]
[buyinglow, mainthigh, classValueunacc, persons4, lug_bootbig] -> doors4 [Support: 1, Confidence: 25%]
[classValueunacc, safetymed, personsmore, maintmed, buyinghigh] -> doors4 [Support: 1, Confidence: 20%]
[safetyhigh, buyinglow, lug_bootmed, maintmed, persons2] -> doors4 [Support: 1, Confidence: 25%]
[safetylow, classValueunacc, lug_bootmed, maintmed, persons2] -> doors4 [Support: 4, Confidence: 25%]
[safetyhigh, maintlow, lug_bootmed, buyingvhigh, persons2] -> doors4 [Support: 1, Confidence: 25%]
[classValueacc, buyingmed, lug_bootsmall, safetymed, personsmore] -> doors4 [Support: 2, Confidence: 33%]
[safetyhigh, lug_bootsmall, maintmed, persons2, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[lug_bootsmall, safetymed, classValuegood, persons2, buyinghigh] -> doors4 [Support: 0, Confidence: 0%]
[maintvhigh, safetymed, lug_bootmed, classValuegood, personsmore] -> doors4 [Support: 0, Confidence: 0%]
[maintvhigh, safetylow, persons4, buyingvhigh, lug_bootbig] -> doors4 [Support: 1, Confidence: 25%]
[mainthigh, lug_bootmed, safetymed, personsmore, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[safetylow, lug_bootmed, maintmed, persons2, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[buyinglow, maintlow, safetymed, persons2, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[safetyhigh, classValueacc, lug_bootmed, maintmed, persons4] -> doors4 [Support: 2, Confidence: 20%]
[maintlow, classValueunacc, buyingmed, safetymed, lug_bootmed] -> doors4 [Support: 1, Confidence: 25%]
[safetyhigh, mainthigh, persons4, buyingvhigh, lug_bootbig] -> doors4 [Support: 1, Confidence: 25%]
[mainthigh, lug_bootsmall, safetymed, personsmore, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[classValueunacc, lug_bootsmall, maintmed, persons4, buyinghigh] -> doors4 [Support: 2, Confidence: 25%]
[safetylow, classValueunacc, lug_bootmed, maintmed, persons4] -> doors4 [Support: 4, Confidence: 25%]
[safetyhigh, buyingmed, lug_bootbig, persons2, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[safetyhigh, classValueacc, lug_bootmed, maintmed, persons2] -> doors4 [Support: 0, Confidence: 0%]
[safetyhigh, lug_bootsmall, classValuegood, persons2, buyinghigh] -> doors4 [Support: 0, Confidence: 0%]
[mainthigh, classValueunacc, buyingmed, lug_bootmed, personsmore] -> doors4 [Support: 1, Confidence: 20%]
[safetyhigh, buyinglow, classValuegood, lug_bootsmall, persons4] -> doors4 [Support: 2, Confidence: 25%]
[safetyhigh, lug_bootmed, persons2, buyinghigh, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[safetyhigh, buyinglow, classValuegood, lug_bootsmall, persons2] -> doors4 [Support: 0, Confidence: 0%]
[safetyhigh, lug_bootmed, personsmore, maintmed, buyingvhigh] -> doors4 [Support: 1, Confidence: 25%]
[maintvhigh, safetyhigh, buyingmed, classValuegood, lug_bootsmall] -> doors4 [Support: 0, Confidence: 0%]
[maintlow, buyingmed, classValuegood, lug_bootmed, persons4] -> doors4 [Support: 1, Confidence: 25%]
[mainthigh, buyinglow, personsmore, lug_bootbig, classValuevgood] -> doors4 [Support: 1, Confidence: 25%]
[buyinglow, safetymed, maintmed, persons2, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[safetyhigh, maintlow, buyingmed, personsmore, lug_bootbig] -> doors4 [Support: 1, Confidence: 25%]
[maintlow, classValueunacc, safetymed, lug_bootsmall, persons4] -> doors4 [Support: 2, Confidence: 25%]
[maintlow, classValueunacc, safetymed, lug_bootsmall, persons2] -> doors4 [Support: 4, Confidence: 25%]
[maintvhigh, safetylow, classValuegood, personsmore, buyingvhigh] -> doors4 [Support: 0, Confidence: 0%]
[safetyhigh, personsmore, maintmed, buyingvhigh, lug_bootbig] -> doors4 [Support: 1, Confidence: 25%]
[safetyhigh, maintlow, personsmore, buyingvhigh, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[lug_bootsmall, safetymed, maintmed, persons4, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[mainthigh, classValueunacc, lug_bootsmall, safetymed, personsmore] -> doors4 [Support: 3, Confidence: 23%]
[safetymed, maintmed, persons2, classValuevgood, buyinghigh] -> doors4 [Support: 0, Confidence: 0%]
[maintlow, classValueacc, lug_bootsmall, persons2, buyinghigh] -> doors4 [Support: 0, Confidence: 0%]
[classValueunacc, lug_bootmed, safetymed, persons2, buyinghigh] -> doors4 [Support: 4, Confidence: 25%]
[classValueacc, lug_bootmed, maintmed, persons4, buyingvhigh] -> doors4 [Support: 2, Confidence: 33%]
[safetylow, maintlow, classValueunacc, personsmore, buyingvhigh] -> doors4 [Support: 3, Confidence: 25%]
[safetyhigh, maintlow, classValueunacc, lug_bootbig, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[safetylow, maintlow, classValueunacc, lug_bootmed, personsmore] -> doors4 [Support: 4, Confidence: 25%]
[maintvhigh, safetylow, buyingvhigh, lug_bootbig, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[mainthigh, classValueacc, safetymed, personsmore, lug_bootbig] -> doors4 [Support: 3, Confidence: 25%]
[safetylow, lug_bootmed, maintmed, persons4, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[safetyhigh, maintlow, classValuegood, persons4, buyinghigh] -> doors4 [Support: 0, Confidence: 0%]
[classValueunacc, buyingmed, lug_bootsmall, maintmed, persons2] -> doors4 [Support: 3, Confidence: 25%]
[buyinglow, mainthigh, safetylow, classValueunacc, personsmore] -> doors4 [Support: 3, Confidence: 25%]
[classValueunacc, buyingmed, lug_bootsmall, maintmed, persons4] -> doors4 [Support: 1, Confidence: 25%]
[buyinglow, maintlow, safetymed, lug_bootsmall, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[safetylow, maintlow, lug_bootmed, personsmore, buyingvhigh] -> doors4 [Support: 1, Confidence: 25%]
[maintvhigh, classValueacc, buyingmed, lug_bootmed, personsmore] -> doors4 [Support: 2, Confidence: 28%]
[classValueunacc, maintmed, persons2, lug_bootbig, buyinghigh] -> doors4 [Support: 3, Confidence: 25%]
[safetyhigh, maintlow, classValueunacc, lug_bootmed, buyingvhigh] -> doors4 [Support: 1, Confidence: 25%]
[safetylow, classValuegood, maintmed, buyingvhigh, persons2] -> doors4 [Support: 0, Confidence: 0%]
[classValueacc, lug_bootmed, safetymed, maintmed, buyinghigh] -> doors4 [Support: 2, Confidence: 40%]
[lug_bootsmall, safetymed, maintmed, persons2, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[classValueacc, buyingmed, safetymed, lug_bootmed, maintmed] -> doors4 [Support: 2, Confidence: 25%]
[mainthigh, safetylow, classValueunacc, buyingmed, lug_bootsmall] -> doors4 [Support: 3, Confidence: 25%]
[buyinglow, classValuegood, safetymed, maintmed, persons4] -> doors4 [Support: 2, Confidence: 33%]
[buyingmed, safetymed, classValuegood, lug_bootmed, persons4] -> doors4 [Support: 1, Confidence: 50%]
[maintlow, classValueacc, lug_bootsmall, persons4, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[safetyhigh, buyinglow, classValueunacc, maintmed, persons2] -> doors4 [Support: 3, Confidence: 25%]
[mainthigh, lug_bootsmall, safetymed, persons4, buyingvhigh] -> doors4 [Support: 1, Confidence: 25%]
[classValueunacc, buyingmed, safetymed, personsmore, lug_bootbig] -> doors4 [Support: 0, Confidence: 0%]
[buyinglow, mainthigh, classValueunacc, safetymed, lug_bootbig] -> doors4 [Support: 1, Confidence: 25%]
[buyinglow, maintlow, safetymed, lug_bootbig, persons2] -> doors4 [Support: 1, Confidence: 25%]
[safetylow, lug_bootsmall, maintmed, buyinghigh, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[safetylow, lug_bootsmall, persons2, buyinghigh, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[maintvhigh, safetyhigh, buyingmed, lug_bootbig, persons2] -> doors4 [Support: 1, Confidence: 25%]
[classValueunacc, safetymed, lug_bootmed, personsmore, buyingvhigh] -> doors4 [Support: 2, Confidence: 20%]
[buyinglow, mainthigh, classValueunacc, lug_bootsmall, safetymed] -> doors4 [Support: 1, Confidence: 20%]
[maintlow, safetymed, lug_bootmed, personsmore, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[buyinglow, maintlow, persons4, lug_bootbig, classValuevgood] -> doors4 [Support: 1, Confidence: 25%]
[safetylow, lug_bootsmall, personsmore, maintmed, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[safetyhigh, maintlow, buyingmed, classValuegood, lug_bootmed] -> doors4 [Support: 0, Confidence: 0%]
[mainthigh, safetylow, lug_bootmed, personsmore, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[maintlow, classValueunacc, lug_bootmed, safetymed, persons4] -> doors4 [Support: 0, Confidence: 0%]
[safetyhigh, classValueunacc, personsmore, lug_bootbig, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[mainthigh, classValueunacc, buyingmed, safetymed, personsmore] -> doors4 [Support: 1, Confidence: 20%]
[safetyhigh, persons4, maintmed, lug_bootbig, classValuevgood] -> doors4 [Support: 2, Confidence: 25%]
[safetylow, maintlow, classValueacc, persons4, buyingvhigh] -> doors4 [Support: 0, Confidence: 0%]
[mainthigh, classValueunacc, safetymed, buyingvhigh, lug_bootbig] -> doors4 [Support: 3, Confidence: 25%]
[classValueacc, buyingmed, lug_bootmed, personsmore, maintmed] -> doors4 [Support: 1, Confidence: 20%]
[safetylow, maintlow, lug_bootsmall, persons4, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[maintvhigh, buyingmed, safetymed, classValuegood, persons2] -> doors4 [Support: 0, Confidence: 0%]
[maintvhigh, buyingmed, safetymed, classValuegood, persons4] -> doors4 [Support: 0, Confidence: 0%]
[maintvhigh, safetyhigh, classValueacc, lug_bootmed, personsmore] -> doors4 [Support: 2, Confidence: 25%]
[maintvhigh, safetyhigh, lug_bootsmall, buyinghigh, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[mainthigh, safetylow, personsmore, lug_bootbig, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[safetylow, classValueunacc, buyingmed, maintmed, lug_bootbig] -> doors4 [Support: 3, Confidence: 25%]
[maintlow, safetymed, lug_bootsmall, classValuegood, buyinghigh] -> doors4 [Support: 0, Confidence: 0%]
[maintvhigh, safetyhigh, classValueunacc, lug_bootsmall, buyingvhigh] -> doors4 [Support: 3, Confidence: 25%]
[maintvhigh, safetylow, lug_bootmed, buyinghigh, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[maintvhigh, safetyhigh, classValueacc, persons4, lug_bootbig] -> doors4 [Support: 2, Confidence: 25%]
[buyinglow, classValuegood, safetymed, lug_bootbig, persons2] -> doors4 [Support: 0, Confidence: 0%]
[mainthigh, buyingmed, lug_bootsmall, safetymed, personsmore] -> doors4 [Support: 1, Confidence: 25%]
[maintvhigh, safetyhigh, lug_bootsmall, classValuegood, buyinghigh] -> doors4 [Support: 0, Confidence: 0%]
[safetyhigh, classValueacc, lug_bootsmall, personsmore, buyingvhigh] -> doors4 [Support: 2, Confidence: 33%]
[mainthigh, buyingmed, classValuegood, persons4, lug_bootbig] -> doors4 [Support: 0, Confidence: 0%]
[safetylow, buyingmed, classValuegood, personsmore, lug_bootbig] -> doors4 [Support: 0, Confidence: 0%]
[maintvhigh, safetyhigh, classValueunacc, personsmore, lug_bootbig] -> doors4 [Support: 2, Confidence: 25%]
[maintvhigh, classValueunacc, lug_bootmed, safetymed, buyinghigh] -> doors4 [Support: 3, Confidence: 25%]
[maintlow, classValueacc, safetymed, persons4, buyingvhigh] -> doors4 [Support: 2, Confidence: 33%]
[buyinglow, safetylow, maintlow, personsmore, lug_bootbig] -> doors4 [Support: 1, Confidence: 25%]
[safetylow, maintlow, buyingvhigh, persons2, lug_bootbig] -> doors4 [Support: 1, Confidence: 25%]
[mainthigh, safetylow, lug_bootsmall, personsmore, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[maintvhigh, classValueunacc, buyingmed, persons4, lug_bootbig] -> doors4 [Support: 1, Confidence: 25%]
[maintvhigh, safetyhigh, lug_bootmed, buyinghigh, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[classValueunacc, buyingmed, lug_bootsmall, safetymed, persons4] -> doors4 [Support: 2, Confidence: 25%]
[classValueunacc, buyingmed, lug_bootsmall, safetymed, persons2] -> doors4 [Support: 4, Confidence: 25%]
[maintvhigh, safetylow, buyingmed, lug_bootsmall, personsmore] -> doors4 [Support: 1, Confidence: 25%]
[maintlow, buyingmed, classValuegood, safetymed, lug_bootmed] -> doors4 [Support: 2, Confidence: 40%]
[mainthigh, classValueunacc, lug_bootmed, buyingvhigh, persons2] -> doors4 [Support: 3, Confidence: 25%]
[buyinglow, lug_bootmed, classValuegood, persons4, maintmed] -> doors4 [Support: 1, Confidence: 25%]
[safetyhigh, buyingmed, lug_bootsmall, personsmore, maintmed] -> doors4 [Support: 1, Confidence: 25%]
[maintvhigh, classValuegood, buyingvhigh, lug_bootbig, persons2] -> doors4 [Support: 0, Confidence: 0%]
[mainthigh, lug_bootsmall, safetymed, buyingvhigh, persons2] -> doors4 [Support: 1, Confidence: 25%]
[mainthigh, safetyhigh, classValueacc, buyingmed, lug_bootmed] -> doors4 [Support: 2, Confidence: 25%]
[buyinglow, classValueacc, safetymed, persons4, maintmed] -> doors4 [Support: 1, Confidence: 16%]
[mainthigh, safetylow, lug_bootmed, personsmore, buyingvhigh] -> doors4 [Support: 1, Confidence: 25%]
[mainthigh, safetyhigh, classValuegood, lug_bootsmall, persons2] -> doors4 [Support: 0, Confidence: 0%]
[buyinglow, classValueunacc, safetymed, personsmore, lug_bootbig] -> doors4 [Support: 0, Confidence: 0%]
[maintvhigh, safetyhigh, classValueacc, buyingmed, persons2] -> doors4 [Support: 0, Confidence: 0%]
[mainthigh, lug_bootsmall, safetymed, persons4, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[safetylow, lug_bootsmall, persons4, maintmed, buyingvhigh] -> doors4 [Support: 1, Confidence: 25%]
[maintvhigh, safetyhigh, classValueacc, buyingmed, persons4] -> doors4 [Support: 3, Confidence: 25%]
[maintlow, lug_bootmed, persons4, buyingvhigh, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[maintlow, safetymed, buyingvhigh, lug_bootbig, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[safetyhigh, classValueacc, buyingmed, lug_bootsmall, persons2] -> doors4 [Support: 0, Confidence: 0%]
[safetyhigh, classValueacc, buyingmed, lug_bootsmall, persons4] -> doors4 [Support: 3, Confidence: 25%]
[classValueunacc, buyingmed, lug_bootmed, personsmore, maintmed] -> doors4 [Support: 1, Confidence: 25%]
[mainthigh, safetymed, lug_bootmed, buyingvhigh, persons2] -> doors4 [Support: 1, Confidence: 25%]
[safetyhigh, lug_bootmed, maintmed, buyingvhigh, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[classValueunacc, buyingmed, safetymed, lug_bootbig, persons2] -> doors4 [Support: 4, Confidence: 25%]
[safetyhigh, classValueunacc, lug_bootmed, persons4, buyingvhigh] -> doors4 [Support: 2, Confidence: 25%]
[mainthigh, safetymed, persons4, classValuevgood, buyinghigh] -> doors4 [Support: 0, Confidence: 0%]
[safetymed, maintmed, lug_bootbig, buyinghigh, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[maintvhigh, classValueunacc, personsmore, buyingvhigh, lug_bootbig] -> doors4 [Support: 3, Confidence: 25%]
[safetylow, maintlow, buyingmed, lug_bootsmall, personsmore] -> doors4 [Support: 1, Confidence: 25%]
[maintvhigh, safetymed, classValuegood, persons2, buyinghigh] -> doors4 [Support: 0, Confidence: 0%]
[safetylow, classValueacc, lug_bootsmall, maintmed, buyinghigh] -> doors4 [Support: 0, Confidence: 0%]
[mainthigh, safetymed, lug_bootbig, buyinghigh, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[classValueunacc, lug_bootmed, safetymed, persons4, buyinghigh] -> doors4 [Support: 1, Confidence: 10%]
[buyinglow, safetylow, lug_bootmed, personsmore, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[maintlow, lug_bootmed, safetymed, buyingvhigh, persons2] -> doors4 [Support: 1, Confidence: 25%]
[safetyhigh, mainthigh, classValueacc, buyingmed, lug_bootbig] -> doors4 [Support: 2, Confidence: 25%]
[maintvhigh, safetyhigh, buyinglow, classValueunacc, lug_bootmed] -> doors4 [Support: 1, Confidence: 25%]
[safetyhigh, classValueacc, personsmore, maintmed, lug_bootbig] -> doors4 [Support: 2, Confidence: 25%]
[buyinglow, safetymed, persons4, maintmed, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[classValueacc, buyingmed, personsmore, maintmed, lug_bootbig] -> doors4 [Support: 1, Confidence: 25%]
[maintvhigh, safetylow, lug_bootmed, personsmore, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[maintvhigh, buyinglow, lug_bootmed, safetymed, personsmore] -> doors4 [Support: 1, Confidence: 25%]
[safetyhigh, maintlow, lug_bootmed, persons2, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[maintvhigh, safetylow, classValueunacc, buyingmed, lug_bootmed] -> doors4 [Support: 3, Confidence: 25%]
[buyinglow, safetylow, maintlow, lug_bootmed, persons2] -> doors4 [Support: 1, Confidence: 25%]
[safetyhigh, maintlow, classValuegood, persons2, buyinghigh] -> doors4 [Support: 0, Confidence: 0%]
[buyinglow, classValueacc, lug_bootsmall, safetymed, maintmed] -> doors4 [Support: 2, Confidence: 28%]
[buyinglow, safetylow, maintlow, lug_bootmed, persons4] -> doors4 [Support: 1, Confidence: 25%]
[maintlow, lug_bootmed, classValuegood, buyingvhigh, persons2] -> doors4 [Support: 0, Confidence: 0%]
[safetyhigh, maintlow, persons4, lug_bootbig, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[safetymed, lug_bootmed, personsmore, buyingvhigh, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[safetyhigh, classValueunacc, lug_bootsmall, buyingvhigh, persons2] -> doors4 [Support: 4, Confidence: 25%]
[maintlow, classValueacc, lug_bootsmall, safetymed, buyingvhigh] -> doors4 [Support: 0, Confidence: 0%]
[safetyhigh, maintlow, classValueacc, lug_bootmed, buyinghigh] -> doors4 [Support: 2, Confidence: 25%]
[safetylow, maintmed, persons4, lug_bootbig, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[maintvhigh, classValueunacc, lug_bootmed, safetymed, buyingvhigh] -> doors4 [Support: 3, Confidence: 25%]
[mainthigh, lug_bootsmall, safetymed, persons2, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[classValueunacc, safetymed, personsmore, maintmed, buyingvhigh] -> doors4 [Support: 1, Confidence: 20%]
[maintvhigh, safetymed, persons4, lug_bootbig, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[maintvhigh, safetyhigh, lug_bootsmall, personsmore, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[classValueacc, lug_bootmed, maintmed, persons4, buyinghigh] -> doors4 [Support: 2, Confidence: 33%]
[safetyhigh, maintmed, buyingvhigh, lug_bootbig, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[safetylow, persons4, maintmed, buyingvhigh, lug_bootbig] -> doors4 [Support: 1, Confidence: 25%]
[safetyhigh, mainthigh, buyinglow, personsmore, lug_bootbig] -> doors4 [Support: 1, Confidence: 25%]
[buyinglow, safetylow, maintlow, classValuegood, lug_bootmed] -> doors4 [Support: 0, Confidence: 0%]
[maintvhigh, safetyhigh, buyinglow, persons4, lug_bootbig] -> doors4 [Support: 1, Confidence: 25%]
[classValueunacc, buyingmed, safetymed, maintmed, persons4] -> doors4 [Support: 0, Confidence: 0%]
[safetylow, maintlow, lug_bootmed, personsmore, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[classValueunacc, buyingmed, safetymed, maintmed, persons2] -> doors4 [Support: 3, Confidence: 25%]
[maintvhigh, safetymed, personsmore, buyingvhigh, lug_bootbig] -> doors4 [Support: 1, Confidence: 25%]
[mainthigh, safetyhigh, lug_bootmed, personsmore, buyingvhigh] -> doors4 [Support: 1, Confidence: 25%]
[safetylow, buyingmed, lug_bootmed, maintmed, persons4] -> doors4 [Support: 1, Confidence: 25%]
[safetylow, buyingmed, lug_bootmed, maintmed, persons2] -> doors4 [Support: 1, Confidence: 25%]
[buyinglow, mainthigh, safetylow, personsmore, lug_bootbig] -> doors4 [Support: 1, Confidence: 25%]
[classValueacc, buyingmed, lug_bootmed, safetymed, persons4] -> doors4 [Support: 3, Confidence: 30%]
[maintvhigh, buyingmed, safetymed, persons2, lug_bootbig] -> doors4 [Support: 1, Confidence: 25%]
[mainthigh, classValueunacc, safetymed, lug_bootmed, personsmore] -> doors4 [Support: 1, Confidence: 16%]
[buyinglow, mainthigh, classValueunacc, lug_bootsmall, persons2] -> doors4 [Support: 3, Confidence: 25%]
[maintvhigh, classValueunacc, safetymed, persons4, lug_bootbig] -> doors4 [Support: 2, Confidence: 25%]
[classValueunacc, buyingmed, personsmore, maintmed, lug_bootbig] -> doors4 [Support: 1, Confidence: 25%]
[maintvhigh, persons4, buyingvhigh, lug_bootbig, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[buyinglow, mainthigh, classValueunacc, lug_bootsmall, persons4] -> doors4 [Support: 1, Confidence: 25%]
[safetylow, maintlow, buyingmed, lug_bootsmall, classValuegood] -> doors4 [Support: 0, Confidence: 0%]
[safetylow, maintlow, classValuegood, personsmore, buyingvhigh] -> doors4 [Support: 0, Confidence: 0%]
[maintvhigh, classValuegood, persons2, lug_bootbig, buyinghigh] -> doors4 [Support: 0, Confidence: 0%]
[maintvhigh, buyinglow, safetyhigh, classValueacc, personsmore] -> doors4 [Support: 3, Confidence: 27%]
[safetyhigh, maintlow, lug_bootmed, persons4, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[maintvhigh, safetyhigh, lug_bootmed, persons2, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[safetylow, maintlow, buyingmed, personsmore, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[buyinglow, safetyhigh, classValuegood, lug_bootsmall, maintmed] -> doors4 [Support: 2, Confidence: 28%]
[mainthigh, classValueunacc, lug_bootsmall, persons4, buyingvhigh] -> doors4 [Support: 3, Confidence: 25%]
[safetyhigh, classValueunacc, persons4, maintmed, buyingvhigh] -> doors4 [Support: 0, Confidence: 0%]
[safetylow, classValueunacc, lug_bootsmall, personsmore, buyingvhigh] -> doors4 [Support: 4, Confidence: 25%]
[safetyhigh, maintlow, classValueacc, lug_bootbig, buyinghigh] -> doors4 [Support: 2, Confidence: 25%]
[buyinglow, safetyhigh, classValueacc, lug_bootsmall, personsmore] -> doors4 [Support: 2, Confidence: 33%]
[maintvhigh, safetyhigh, persons4, buyinghigh, classValuevgood] -> doors4 [Support: 0, Confidence: 0%]
[maintvhigh, safetylow, lug_bootsmall, personsmore, buyinghigh] -> doors4 [Support: 1, Confidence: 25%]
[buyinglow, classValueacc, lug_bootmed, maintmed, persons4] -> doors4 [Support: 0, Confidence: 0%]
